timestamp,command,numThreads,averageTime
1761490948733,4,5,0.013297741
1761490948859,4,5,0.0144997608
1761490948984,4,5,0.0158589176
1761490949109,4,5,0.0157905144
1761490949235,4,5,0.015563536800000001
1761490949360,4,5,0.0145295908
1761490949485,4,5,0.014794426
1761490949610,4,5,0.0118843376
1761490949736,4,5,0.0146119118
1761490949861,4,5,0.0155247914
1761490949986,4,5,0.0144119508
1761490950111,4,5,0.009815662800000001
1761490950237,4,5,0.0161780878
1761490950362,4,5,0.0154965028
1761490950487,4,5,0.0160395312
1761490950612,4,5,0.0156829474
1761490950737,4,5,0.014572528199999999
1761490950863,4,5,0.0152055322
1761490950988,4,5,0.0152711058
1761490951113,4,5,0.0160561504
1761490951238,4,5,0.0145696194
1761490951364,4,5,0.0147058126
1761490951489,4,5,0.0159201388
1761490951614,4,5,0.0096985444
1761490951740,4,5,0.0145803156
1761490951865,4,5,0.015403462199999999
1761490951990,4,5,0.014233537
1761490952115,4,5,0.0152638858
1761490952240,4,5,0.014586759599999999
1761490952366,5,5,0.02680182
1761490952491,5,5,0.027270027
1761490952616,5,5,0.0266924642
1761490952741,5,5,0.0266190206
1761490952867,5,5,0.0273849088
1761490952994,5,5,0.0254602632
1761490953119,5,5,0.0266619692
1761490953243,5,5,0.027181726399999998
1761490953368,5,5,0.0273965134
1761490953493,5,5,0.0265288056
1761490953618,5,5,0.026657194199999998
1761490953744,5,5,0.026407727
1761490953869,5,5,0.0279618186
1761490953994,5,5,0.029300594
1761490954119,5,5,0.0275701938
1761490954245,5,5,0.0258386394
1761490954370,5,5,0.0268856498
1761490954495,5,5,0.028377731
1761490954620,5,5,0.0257962788
1761490954746,5,5,0.0254317002
1761490954871,5,5,0.0235728562
1761490954996,5,5,0.0268835944
1761490955122,5,5,0.028311195600000002
1761490955248,5,5,0.029164192199999998
1761490955373,5,5,0.027103436
1761490955498,5,5,0.0267020054
1761490955623,5,5,0.029197676399999997
1761490955749,5,5,0.0279848722
1761490955874,5,5,0.0280452458
1761490955999,5,5,0.0274124606
1761490956125,6,5,0.041119493
1761490956250,6,5,0.04263947
1761490956375,6,5,0.0404490748
1761490956500,6,5,0.0415700766
1761490956626,6,5,0.039620987600000004
1761490956751,6,5,0.040658019
1761490959883,6,5,0.0458538942
1761490959957,6,5,0.0302488968
1761490960009,6,5,0.031588740399999996
1761490960063,6,5,0.0302531614
1761490960115,6,5,0.0295359982
1761490960166,6,5,0.0271591888
1761490960216,6,5,0.0295753052
1761490960267,6,5,0.0287660188
1761490960317,6,5,0.0294394862
1761490960368,6,5,0.029046649
1761490960419,6,5,0.029377351399999998
1761490960471,6,5,0.030314663600000003
1761490960524,6,5,0.029236156
1761490960574,6,5,0.0285773326
1761490960624,6,5,0.0395321006
1761490960687,6,5,0.0287450278
1761490960737,6,5,0.0284269418
1761490960787,6,5,0.0285345298
1761490960837,6,5,0.0291788508
1761490960888,6,5,0.0291683394
1761490960939,6,5,0.0376918088
1761490961010,6,5,0.0304886298
1761490961062,6,5,0.029754362399999998
1761490961114,6,5,0.0291819276
1761490961438,1,6,0.0012410686666666667
1761490961563,1,6,5.813291666666666E-4
1761490961689,1,6,8.822713333333334E-4
1761490961814,1,6,5.956123333333334E-4
1761490961939,1,6,9.263516666666666E-4
1761490962064,1,6,7.374821666666666E-4
1761490962190,1,6,7.091568333333334E-4
1761490962315,1,6,0.0024385198333333334
1761490962440,1,6,5.616706666666666E-4
1761490962565,1,6,0.001246644
1761490962691,1,6,0.002258952
1761490962816,1,6,0.003132376
1761490962941,1,6,0.0019487728333333332
1761490963067,1,6,0.0019485798333333333
1761490963192,1,6,0.0017042933333333333
1761490963317,1,6,0.0019149625
1761490963442,1,6,0.001991819
1761490963568,1,6,0.0019485135
1761490963693,1,6,0.0018228518333333332
1761490963818,1,6,0.0017010786666666667
1761490963944,1,6,0.0020302078333333333
1761490964069,1,6,0.0020136363333333332
1761490964194,1,6,0.0015350728333333333
1761490964320,1,6,0.0017549606666666668
1761490964445,1,6,0.0019642345
1761490964570,1,6,0.0015892103333333333
1761490964695,1,6,0.001774721
1761490964821,1,6,0.0033949663333333333
1761490964946,1,6,0.0023348958333333334
1761490965071,1,6,0.001679209
1761490965197,2,6,0.0025986441666666664
1761490965322,2,6,0.0023391945
1761490965447,2,6,0.0014698456666666668
1761490965572,2,6,0.001599843
1761490965698,2,6,0.0017115011666666668
1761490965823,2,6,9.993366666666667E-4
1761490965948,2,6,0.002546105
1761490966074,2,6,0.002089205833333333
1761490966199,2,6,0.0016169665
1761490966324,2,6,0.0015061553333333333
1761490966449,2,6,0.0018223965
1761490966575,2,6,5.986555E-4
1761490966700,2,6,5.606771666666667E-4
1761490966825,2,6,0.0015775336666666666
1761490966951,2,6,0.0013164985
1761490967076,2,6,0.0013480006666666668
1761490967201,2,6,0.0017670713333333332
1761490967326,2,6,0.0011082586666666667
1761490967452,2,6,0.0013200813333333332
1761490967577,2,6,8.116156666666667E-4
1761490967703,2,6,4.056828333333333E-4
1761490967827,2,6,0.0010771581666666667
1761490967953,2,6,0.0016143983333333333
1761490968078,2,6,0.0015893936666666667
1761490968203,2,6,0.0016408365
1761490968328,2,6,0.0016693373333333333
1761490968454,2,6,0.0014835351666666668
1761490968579,2,6,0.0017299406666666667
1761490968704,2,6,0.0013798815
1761490968829,2,6,0.001393877
1761490968955,3,6,5.007948333333333E-4
1761490969080,3,6,5.838483333333334E-4
1761490969205,3,6,5.378865E-4
1761490969330,3,6,5.166851666666667E-4
1761490969456,3,6,0.0014027798333333332
1761490969581,3,6,0.0018606453333333333
1761490969706,3,6,0.0012389915
1761490969831,3,6,0.0031566448333333334
1761490969957,3,6,0.0013499436666666667
1761490970082,3,6,0.0014327441666666667
1761490970207,3,6,0.0015286206666666668
1761490970332,3,6,0.0014402708333333333
1761490970458,3,6,0.003094117
1761490970583,3,6,0.0019365705
1761490970708,3,6,0.0014279328333333334
1761490970834,3,6,0.0012381763333333333
1761490970959,3,6,0.0012264625
1761490971084,3,6,0.0026794588333333333
1761490971209,3,6,4.2376066666666666E-4
1761490971335,3,6,0.0018858295
1761490971460,3,6,0.001205576
1761490971585,3,6,0.0012575953333333332
1761490971710,3,6,0.007175859833333333
1761490971836,3,6,0.0014674485
1761490971961,3,6,0.001558365
1761490972086,3,6,0.0019087733333333333
1761490972211,3,6,0.0018080243333333332
1761490972337,3,6,0.0013093303333333332
1761490972462,3,6,0.0013267746666666667
1761490972587,3,6,0.0021012533333333336
1761490972713,4,6,0.01737210683333333
1761490972838,4,6,0.01799495816666667
1761490972963,4,6,0.017044205333333333
1761490973088,4,6,0.016642688166666666
1761490973214,4,6,0.0166978055
1761490973339,4,6,0.016540806166666665
1761490973464,4,6,0.017235354
1761490973589,4,6,0.015731786166666668
1761490973715,4,6,0.0161586355
1761490973840,4,6,0.01709442766666667
1761490973965,4,6,0.01772000166666667
1761490974090,4,6,0.01763359516666667
1761490974216,4,6,0.0155183115
1761490974341,4,6,0.017055172833333333
1761490974466,4,6,0.016714111333333333
1761490974592,4,6,0.017338276333333333
1761490974718,4,6,0.014829722666666666
1761490974843,4,6,0.017065978833333332
1761490974968,4,6,0.018348672
1761490975093,4,6,0.0177694855
1761490975219,4,6,0.018808785
1761490975344,4,6,0.016666747333333332
1761490975469,4,6,0.016584549333333334
1761490975595,4,6,0.017379737
1761490975720,4,6,0.016724317333333336
1761490975846,4,6,0.017214251333333333
1761490975970,4,6,0.014782880666666666
1761490976096,4,6,0.016739899333333336
1761490976221,4,6,0.01730496366666667
1761490976346,4,6,0.016570125833333334
1761490976472,5,6,0.034464542333333334
1761490976597,5,6,0.0296486305
1761490976722,5,6,0.031555186166666666
1761490976847,5,6,0.03152120366666667
1761490976973,5,6,0.03213822783333333
1761490977100,5,6,0.03024047783333333
1761490977223,5,6,0.0316233795
1761490977349,5,6,0.032689893
1761490977474,5,6,0.03303945516666667
1761490977599,5,6,0.0320102685
1761490977724,5,6,0.03643320716666666
1761490977849,5,6,0.031149580833333333
1761490977975,5,6,0.03066811
1761490978100,5,6,0.028960033333333333
1761490978225,5,6,0.0289361585
1761490978350,5,6,0.029928875333333334
1761490978476,5,6,0.029250798
1761490978601,5,6,0.03162865816666667
1761490978726,5,6,0.0313065915
1761490983988,5,6,0.030278088166666668
1761490984035,5,6,0.020569736166666668
1761490984073,5,6,0.019895045333333333
1761490984109,5,6,0.019534005
1761490984145,5,6,0.0199113495
1761490984182,5,6,0.019052589
1761490984217,5,6,0.019380837666666668
1761490984253,5,6,0.0192627755
1761490984288,5,6,0.0193774105
1761490984324,5,6,0.018137034833333333
1761490984363,5,6,0.0208693665
1761490984401,6,6,0.035589571
1761490984463,6,6,0.034296240666666665
1761490984524,6,6,0.034828621
1761490984587,6,6,0.03473011583333334
1761490984648,6,6,0.033839665166666665
1761490984709,6,6,0.0431630855
1761490984780,6,6,0.0345149475
1761490984841,6,6,0.033644847666666665
1761490984902,6,6,0.034978122333333334
1761490984965,6,6,0.035651301333333336
1761490985029,6,6,0.034660888833333334
1761490985091,6,6,0.034354805
1761490985152,6,6,0.033584463833333335
1761490985212,6,6,0.038300299833333336
1761490985279,6,6,0.034293859
1761490985340,6,6,0.0351233165
1761490985406,6,6,0.037057130333333334
1761490985471,6,6,0.03420866833333334
1761490985534,6,6,0.03436191416666667
1761490985595,6,6,0.0340135965
1761490985655,6,6,0.03276471783333333
1761490985718,6,6,0.043043559833333335
1761490985788,6,6,0.03707858183333334
1761490985853,6,6,0.035461823833333336
1761490985916,6,6,0.03577832316666667
1761490985980,6,6,0.03574390983333334
1761490986044,6,6,0.04963432533333333
1761490986129,6,6,0.03448758983333334
1761490986191,6,6,0.035054707666666664
1761490986256,6,6,0.035131318833333335
1761490986591,1,7,0.0017842134285714286
1761490986716,1,7,7.417251428571428E-4
1761490986841,1,7,7.250762857142857E-4
1761490986966,1,7,5.521851428571428E-4
1761490987092,1,7,5.576912857142857E-4
1761490987217,1,7,4.62867E-4
1761490987342,1,7,0.0022952525714285714
1761490987467,1,7,6.203178571428571E-4
1761490987593,1,7,0.0022602494285714285
1761490987718,1,7,0.0026253238571428573
1761490987843,1,7,0.0023133385714285714
1761490987969,1,7,0.002247768285714286
1761490988094,1,7,0.0020021542857142855
1761490988219,1,7,0.002247568142857143
1761490988344,1,7,0.002188724
1761490988470,1,7,0.002633431
1761490988595,1,7,0.001986483142857143
1761490988720,1,7,0.0020985034285714286
1761490988845,1,7,0.002182017
1761490988971,1,7,0.002001166857142857
1761490989096,1,7,0.001909084142857143
1761490989221,1,7,0.0027987561428571427
1761490989347,1,7,0.0019334984285714286
1761490989472,1,7,0.002157901714285714
1761490989597,1,7,0.001971819571428571
1761490989722,1,7,0.0024170765714285713
1761490989848,1,7,0.002106387
1761490989973,1,7,0.003272565285714286
1761490990098,1,7,0.001667882
1761490990223,1,7,0.002031684857142857
1761490990349,2,7,0.0017182854285714287
1761490990474,2,7,0.0021122225714285715
1761490990599,2,7,0.001687270142857143
1761490990725,2,7,0.001691253142857143
1761490990850,2,7,0.0018317785714285714
1761490990975,2,7,0.002901949571428571
1761490991101,2,7,0.0035912938571428573
1761490991226,2,7,0.00306104
1761490991351,2,7,0.001681646
1761490991476,2,7,0.003449279857142857
1761490991602,2,7,0.0018705685714285713
1761490991727,2,7,0.0015150035714285714
1761490991852,2,7,0.0026906631428571426
1761490991978,2,7,0.0014876737142857142
1761490992103,2,7,0.0018326975714285714
1761490992228,2,7,0.002803415
1761490992353,2,7,0.0017196065714285714
1761490992480,2,7,0.0016196714285714286
1761490992605,2,7,0.0015953594285714285
1761490992731,2,7,0.001604722
1761490992856,2,7,0.001429716142857143
1761490992981,2,7,0.0017843775714285713
1761490993106,2,7,0.0012380802857142857
1761490993232,2,7,4.207095714285714E-4
1761490993357,2,7,0.0017639237142857143
1761490993482,2,7,0.003243559857142857
1761490993607,2,7,0.001388677857142857
1761490993733,2,7,0.002315147714285714
1761490993858,2,7,4.994591428571428E-4
1761490993983,2,7,6.680135714285715E-4
1761490994108,3,7,0.001306320142857143
1761490994235,3,7,3.6257657142857143E-4
1761490994359,3,7,0.0011274184285714286
1761490994484,3,7,0.001578113857142857
1761490994609,3,7,0.0017395354285714287
1761490994735,3,7,0.0016837455714285713
1761490994860,3,7,0.0017014592857142858
1761490994985,3,7,0.00150567
1761490995110,3,7,0.0019526727142857143
1761490995236,3,7,0.005002617
1761490995361,3,7,6.816717142857144E-4
1761490995486,3,7,6.764928571428571E-4
1761490995612,3,7,7.784705714285715E-4
1761490995737,3,7,0.001999251857142857
1761490995862,3,7,0.002398144857142857
1761490995988,3,7,0.0016123304285714287
1761490996113,3,7,0.0014995894285714287
1761490996238,3,7,0.0017534227142857143
1761490996363,3,7,0.0017686662857142857
1761490996489,3,7,0.005251882857142857
1761490996614,3,7,0.0016781722857142857
1761490996739,3,7,0.0030554781428571427
1761490996864,3,7,0.0015352037142857143
1761490996990,3,7,3.0545971428571424E-4
1761490997115,3,7,3.44148E-4
1761490997240,3,7,8.976044285714285E-4
1761490997365,3,7,5.096752857142857E-4
1761490997491,3,7,3.821145714285714E-4
1761490997616,3,7,7.404341428571429E-4
1761490997741,3,7,4.1326528571428573E-4
1761490997866,4,7,0.01749516242857143
1761490997992,4,7,0.020236556142857142
1761490998117,4,7,0.01770802542857143
1761490998242,4,7,0.01793246857142857
1761490998367,4,7,0.01886212
1761490998493,4,7,0.017091843285714288
1761490998618,4,7,0.02215180214285714
1761490998743,4,7,0.01824873714285714
1761490998868,4,7,0.01752536185714286
1761490998993,4,7,0.016702013285714284
1761490999119,4,7,0.017664923285714288
1761490999244,4,7,0.016604421857142858
1761490999369,4,7,0.017097200428571428
1761490999494,4,7,0.017457425714285713
1761490999620,4,7,0.018114565285714288
1761490999745,4,7,0.016697720857142856
1761490999870,4,7,0.020335456
1761490999995,4,7,0.017162579857142857
1761491000121,4,7,0.017214215571428573
1761491000246,4,7,0.01585622857142857
1761491000371,4,7,0.018266079571428572
1761491000496,4,7,0.018802183857142857
1761491000622,4,7,0.01756577871428571
1761491000747,4,7,0.017724044714285712
1761491000872,4,7,0.017930535
1761491000998,4,7,0.018051768
1761491001123,4,7,0.018538236428571428
1761491001248,4,7,0.01748915114285714
1761491001373,4,7,0.01920214985714286
1761491001498,4,7,0.016673929142857143
1761491001624,5,7,0.03294155585714286
1761491001749,5,7,0.024705250857142858
1761491001874,5,7,0.03296132957142857
1761491001999,5,7,0.034056768714285715
1761491002125,5,7,0.031777051
1761491002251,5,7,0.03316407342857143
1761491002377,5,7,0.03261371
1761491002500,5,7,0.031294282
1761491009140,5,7,0.036022126
1761491009200,5,7,0.02444318742857143
1761491009245,5,7,0.022613198857142858
1761491009287,5,7,0.02264441857142857
1761491009330,5,7,0.02385928757142857
1761491009374,5,7,0.022480047714285713
1761491009416,5,7,0.022238184857142858
1761491009457,5,7,0.022294569714285714
1761491009499,5,7,0.02270996485714286
1761491009541,5,7,0.02314206457142857
1761491009584,5,7,0.02220650485714286
1761491009625,5,7,0.022322500714285713
1761491009667,5,7,0.02232113542857143
1761491009715,5,7,0.022757395
1761491009757,5,7,0.023231942285714288
1761491009800,5,7,0.023196608285714286
1761491009843,5,7,0.02267798228571429
1761491009885,5,7,0.02323241042857143
1761491009928,5,7,0.025874811
1761491009976,5,7,0.02655556014285714
1761491010024,5,7,0.02447922628571429
1761491010070,5,7,0.024487104
1761491010114,6,7,0.041745953428571424
1761491010189,6,7,0.03911810657142858
1761491010259,6,7,0.039606423142857144
1761491010330,6,7,0.038833220142857144
1761491010401,6,7,0.03926903614285714
1761491010472,6,7,0.03932798742857142
1761491010543,6,7,0.039081886
1761491010614,6,7,0.039230242857142855
1761491010686,6,7,0.039436401428571424
1761491010757,6,7,0.03971470228571428
1761491010829,6,7,0.038799354
1761491010899,6,7,0.03890043014285714
1761491010970,6,7,0.04090232985714286
1761491011045,6,7,0.040419852
1761491011118,6,7,0.03851899285714286
1761491011191,6,7,0.04083843871428572
1761491011264,6,7,0.038660539
1761491011337,6,7,0.039449251428571426
1761491011411,6,7,0.04079893214285714
1761491011483,6,7,0.038878695571428576
1761491011554,6,7,0.03861906085714286
1761491011625,6,7,0.038959653
1761491011695,6,7,0.038625640428571424
1761491011765,6,7,0.039656103571428576
1761491011836,6,7,0.03961086528571428
1761491011907,6,7,0.040878852285714286
1761491011980,6,7,0.040601080428571426
1761491012055,6,7,0.04080518957142858
1761491012128,6,7,0.04047758014285714
1761491012200,6,7,0.039516429857142855
1761491012544,1,8,0.002151777375
1761491012669,1,8,7.1806525E-4
1761491012794,1,8,5.7857125E-4
1761491012919,1,8,5.98274625E-4
1761491013045,1,8,6.04181625E-4
1761491013170,1,8,0.003154048625
1761491013295,1,8,4.55724875E-4
1761491013420,1,8,0.007402264
1761491013545,1,8,0.0024454975
1761491013671,1,8,0.002245684125
1761491013796,1,8,0.003514575875
1761491013921,1,8,6.53731E-4
1761491014047,1,8,5.37861E-4
1761491014172,1,8,7.39036625E-4
1761491014297,1,8,4.97914E-4
1761491014423,1,8,0.002518659375
1761491014548,1,8,0.002026814875
1761491014673,1,8,0.002162385375
1761491014798,1,8,0.00200556975
1761491014923,1,8,0.00224019525
1761491015049,1,8,0.006833213625
1761491015174,1,8,0.00202896675
1761491015300,1,8,0.002244589125
1761491015425,1,8,0.002795448625
1761491015550,1,8,0.002186588
1761491015675,1,8,0.001353618625
1761491015801,1,8,0.0019008155
1761491015926,1,8,0.00251993
1761491016051,1,8,0.0019797775
1761491016176,1,8,0.004527356375
1761491016302,2,8,0.00353565025
1761491016427,2,8,0.00185069975
1761491016552,2,8,0.003215907875
1761491016677,2,8,0.00296973325
1761491016803,2,8,0.002555183875
1761491016928,2,8,0.003400807375
1761491017053,2,8,0.002156651
1761491017179,2,8,0.004477327125
1761491017304,2,8,5.81002E-4
1761491017429,2,8,0.00280415675
1761491017554,2,8,0.002709399125
1761491017680,2,8,0.001762108375
1761491017805,2,8,0.0016551455
1761491017930,2,8,0.00183001625
1761491018056,2,8,0.001740349625
1761491018181,2,8,0.00167449675
1761491018306,2,8,0.00830309375
1761491018431,2,8,0.003964903625
1761491018557,2,8,0.001936146
1761491018682,2,8,0.00247577425
1761491018807,2,8,0.004769830625
1761491018932,2,8,0.001828886375
1761491019058,2,8,0.001948355375
1761491019183,2,8,0.001335323625
1761491019308,2,8,6.93889625E-4
1761491019434,2,8,3.683455E-4
1761491019559,2,8,0.003135258625
1761491019684,2,8,0.0017496095
1761491019809,2,8,0.001791291875
1761491019936,2,8,0.002426034875
1761491020061,3,8,0.001769873875
1761491020187,3,8,0.00113536075
1761491020312,3,8,5.741215E-4
1761491020437,3,8,4.73659875E-4
1761491020562,3,8,0.003055561
1761491020688,3,8,0.001602761375
1761491020813,3,8,0.004252166125
1761491020938,3,8,0.00168964425
1761491021063,3,8,0.00161500825
1761491021189,3,8,0.002994853875
1761491021314,3,8,5.70164125E-4
1761491021439,3,8,5.76224E-4
1761491021564,3,8,0.002527763125
1761491021690,3,8,0.00187976875
1761491021815,3,8,0.002371151375
1761491021940,3,8,5.8772275E-4
1761491022066,3,8,5.20313875E-4
1761491022191,3,8,3.6492775E-4
1761491022316,3,8,5.1855325E-4
1761491022442,3,8,0.001983649375
1761491022567,3,8,0.001528153
1761491022692,3,8,0.002751153875
1761491022817,3,8,0.001837123
1761491022943,3,8,0.001508955125
1761491023068,3,8,0.00161415775
1761491023193,3,8,0.001338294875
1761491023319,3,8,5.34282E-4
1761491023444,3,8,4.96558375E-4
1761491023569,3,8,0.001425221875
1761491023694,3,8,0.001284066875
1761491023820,4,8,0.019875418375
1761491023945,4,8,0.020448312125
1761491024070,4,8,0.02055740225
1761491024196,4,8,0.019046622875
1761491024321,4,8,0.0192861315
1761491024446,4,8,0.018288509625
1761491024571,4,8,0.020128183125
1761491024697,4,8,0.0205827215
1761491024822,4,8,0.020202769875
1761491024947,4,8,0.020538966875
1761491025072,4,8,0.0192860355
1761491025198,4,8,0.01845488175
1761491025323,4,8,0.0199684775
1761491025448,4,8,0.01923932125
1761491025574,4,8,0.020142182
1761491025699,4,8,0.020230902
1761491025824,4,8,0.020186161125
1761491025949,4,8,0.01921316725
1761491026075,4,8,0.02205956525
1761491026200,4,8,0.02004347975
1761491026325,4,8,0.02126615925
1761491026450,4,8,0.022094310125
1761491026575,4,8,0.020970399125
1761491026701,4,8,0.021711157375
1761491026826,4,8,0.020182619625
1761491026952,4,8,0.019768833375
1761491027077,4,8,0.021268018375
1761491027202,4,8,0.02058360175
1761491027327,4,8,0.02048592825
1761491035095,4,8,0.020541149
1761491035128,5,8,0.031826315625
1761491035186,5,8,0.025455287
1761491035233,5,8,0.024621072125
1761491035279,5,8,0.024455028625
1761491035325,5,8,0.023925965625
1761491035375,5,8,0.023003486625
1761491035422,5,8,0.025383180875
1761491035470,5,8,0.024548351125
1761491035517,5,8,0.02691422525
1761491035567,5,8,0.026096696125
1761491035616,5,8,0.025811929875
1761491035664,5,8,0.02536352825
1761491035711,5,8,0.02467854
1761491035758,5,8,0.024970886125
1761491035808,5,8,0.025907826625
1761491035856,5,8,0.026737072
1761491035906,5,8,0.032857624125
1761491035968,5,8,0.026217900875
1761491036017,5,8,0.025919576
1761491036066,5,8,0.025015019
1761491036113,5,8,0.024829576875
1761491036160,5,8,0.0258422255
1761491036208,5,8,0.02438370475
1761491036255,5,8,0.024447765375
1761491036301,5,8,0.025530391375
1761491036348,5,8,0.02670527625
1761491036399,5,8,0.025022188125
1761491036447,5,8,0.02544760825
1761491036494,5,8,0.025791292625
1761491036543,5,8,0.025560251875
1761491036592,6,8,0.0445304245
1761491036672,6,8,0.043806672875
1761491036752,6,8,0.046329221125
1761491036838,6,8,0.04428564325
1761491036919,6,8,0.052032568625
1761491037008,6,8,0.0437583975
1761491037087,6,8,0.04477922575
1761491037169,6,8,0.044486487625
1761491037251,6,8,0.043567885625
1761491037332,6,8,0.043299995125
1761491037411,6,8,0.046081828
1761491037494,6,8,0.04312591575
1761491037574,6,8,0.043593558875
1761491037655,6,8,0.043474434
1761491037735,6,8,0.0433352675
1761491037815,6,8,0.04492829925
1761491037899,6,8,0.045048238875
1761491037981,6,8,0.043651672375
1761491038062,6,8,0.046611836125
1761491038151,6,8,0.0461456865
1761491038235,6,8,0.04454969275
1761491038315,6,8,0.0436918335
1761491038396,6,8,0.04501327475
1761491038478,6,8,0.043951057875
1761491038559,6,8,0.04434232375
1761491038640,6,8,0.054095442375
1761491038731,6,8,0.044156199875
1761491038812,6,8,0.0445334835
1761491038894,6,8,0.04435667125
1761491038975,6,8,0.044662124125
1761491039328,1,9,0.0015870266666666668
1761491039453,1,9,5.727282222222223E-4
1761491039578,1,9,6.63207E-4
1761491039704,1,9,9.968112222222222E-4
1761491039829,1,9,0.0021594583333333335
1761491039954,1,9,7.50529E-4
1761491040079,1,9,5.491197777777778E-4
1761491040205,1,9,8.013826666666666E-4
1761491040330,1,9,0.002590136111111111
1761491040455,1,9,0.002707134
1761491040580,1,9,0.002438100111111111
1761491040706,1,9,0.0026170014444444447
1761491040831,1,9,0.0022871233333333334
1761491040956,1,9,0.002723197
1761491041081,1,9,0.0023460594444444445
1761491041207,1,9,0.002319421777777778
1761491041332,1,9,0.002450059777777778
1761491041457,1,9,0.0022633746666666666
1761491041583,1,9,0.005727690777777778
1761491041708,1,9,0.005950628888888889
1761491041833,1,9,0.0027373126666666663
1761491041958,1,9,0.0022206425555555557
1761491042084,1,9,0.002968304
1761491042209,1,9,0.002439081777777778
1761491042334,1,9,0.002063408222222222
1761491042459,1,9,0.001957576
1761491042585,1,9,0.002018760222222222
1761491042710,1,9,0.002151265777777778
1761491042835,1,9,0.0021689585555555555
1761491042960,1,9,0.0021527324444444444
1761491043086,2,9,0.004082428666666666
1761491043211,2,9,0.002146896888888889
1761491043336,2,9,0.001991257666666667
1761491043461,2,9,0.002482509
1761491043587,2,9,0.0016951357777777777
1761491043712,2,9,0.0026921233333333334
1761491043837,2,9,0.001840514111111111
1761491043963,2,9,0.0018158574444444445
1761491044088,2,9,0.001826437
1761491044213,2,9,0.001803690888888889
1761491044339,2,9,0.0017639346666666667
1761491044464,2,9,0.007215793333333333
1761491044589,2,9,0.002063744
1761491044714,2,9,0.0017585033333333332
1761491044840,2,9,0.0017117482222222223
1761491044965,2,9,0.002944988
1761491045090,2,9,0.0033722335555555556
1761491045215,2,9,0.0017353953333333332
1761491045341,2,9,0.0016357415555555556
1761491045466,2,9,0.001946338111111111
1761491045591,2,9,3.6998355555555555E-4
1761491045716,2,9,0.0038614424444444444
1761491045842,2,9,0.002556404222222222
1761491045967,2,9,0.001996029
1761491046092,2,9,0.0023785636666666665
1761491046218,2,9,0.0017739275555555556
1761491046343,2,9,0.005884505777777778
1761491046468,2,9,0.002360874777777778
1761491046593,2,9,0.001835354111111111
1761491046719,2,9,0.0034301706666666665
1761491046844,3,9,0.0027845603333333333
1761491046969,3,9,0.002791512
1761491047095,3,9,0.0017605992222222222
1761491047220,3,9,0.003994799
1761491047345,3,9,0.002763494222222222
1761491047470,3,9,0.001488252888888889
1761491047596,3,9,0.002505932222222222
1761491047721,3,9,0.00405704
1761491047846,3,9,0.001695119
1761491047971,3,9,6.255211111111112E-4
1761491048097,3,9,6.231155555555555E-4
1761491048224,3,9,0.0017704196666666668
1761491048347,3,9,0.0020197697777777778
1761491048472,3,9,0.0024588145555555557
1761491048598,3,9,0.0016220347777777778
1761491048723,3,9,0.0015765214444444446
1761491048848,3,9,4.108565555555556E-4
1761491048974,3,9,5.423558888888888E-4
1761491049099,3,9,0.001828739
1761491049224,3,9,0.0014857586666666667
1761491049349,3,9,0.0017204584444444446
1761491049475,3,9,0.0014464706666666668
1761491049600,3,9,5.535013333333333E-4
1761491049726,3,9,6.520453333333333E-4
1761491049850,3,9,5.038998888888889E-4
1761491049976,3,9,3.956943333333333E-4
1761491050102,3,9,0.0016193426666666667
1761491050227,3,9,0.001861302888888889
1761491050352,3,9,0.0015714484444444446
1761491050477,3,9,0.0017435134444444445
1761491050603,4,9,0.022482446111111113
1761491050728,4,9,0.02833104211111111
1761491050853,4,9,0.019970193333333334
1761491050978,4,9,0.01855141988888889
1761491051104,4,9,0.021061668555555555
1761491051229,4,9,0.021216564444444443
1761491051354,4,9,0.020225032666666667
1761491051479,4,9,0.019459929222222224
1761491051605,4,9,0.022800006
1761491051730,4,9,0.026919645555555555
1761491051855,4,9,0.02276062766666667
1761491051981,4,9,0.021745195666666668
1761491052106,4,9,0.021299068
1761491052231,4,9,0.02194467888888889
1761491052356,4,9,0.021113155555555554
1761491052482,4,9,0.023965474
1761491052607,4,9,0.020853063222222225
1761491052732,4,9,0.020873678111111113
1761491052857,4,9,0.021689125333333333
1761491052983,4,9,0.020960722222222224
1761491053108,4,9,0.02094869311111111
1761491053233,4,9,0.017780664888888888
1761491061877,4,9,0.02075319388888889
1761491061912,4,9,0.012992141666666667
1761491061938,4,9,0.021763027222222224
1761491061972,4,9,0.012126059222222221
1761491061996,4,9,0.011967899888888888
1761491062020,4,9,0.011274903111111113
1761491062044,4,9,0.012359020666666666
1761491062068,4,9,0.011645151444444444
1761491062091,5,9,0.028981459444444444
1761491062145,5,9,0.029541832444444444
1761491062200,5,9,0.028511540222222225
1761491062253,5,9,0.028573076222222223
1761491062307,5,9,0.027349513333333332
1761491062361,5,9,0.028090384222222223
1761491062416,5,9,0.027530230111111113
1761491062469,5,9,0.027959635
1761491062529,5,9,0.028727473555555556
1761491062583,5,9,0.028232729
1761491062636,5,9,0.025363732333333333
1761491062688,5,9,0.028180005
1761491062741,5,9,0.02761166888888889
1761491062794,5,9,0.027333200555555555
1761491062847,5,9,0.02753851211111111
1761491062898,5,9,0.027331939222222223
1761491062950,5,9,0.027662763333333333
